trip_date,ontime_trip_count,trip_count,ObjectId
2019/05/25 04:00:00+00,2456,2589,1788
2019/05/26 04:00:00+00,1939,2135,1789
2019/05/27 04:00:00+00,1718,1773,1790
2019/05/28 04:00:00+00,4718,5269,1791
2019/05/29 04:00:00+00,4904,5471,1792
2019/05/30 04:00:00+00,4713,5445,1793
2019/05/31 04:00:00+00,4414,5123,1794
2019/06/01 04:00:00+00,2308,2525,1795
2019/06/02 04:00:00+00,2054,2286,1796
2019/06/03 04:00:00+00,4499,5084,1797
2019/06/04 04:00:00+00,4848,5663,1798
2019/06/05 04:00:00+00,4804,5602,1799
2019/06/06 04:00:00+00,4784,5595,1800
2019/09/15 04:00:00+00,2248,2397,1801
2019/09/16 04:00:00+00,4700,5014,1802
2019/09/17 04:00:00+00,5039,5649,1803
2019/09/18 04:00:00+00,4952,5460,1804
2019/09/19 04:00:00+00,4809,5571,1805
2019/09/20 04:00:00+00,4584,5077,1806
2019/09/21 04:00:00+00,2375,2560,1807
2019/09/22 04:00:00+00,2132,2255,1808
2019/09/23 04:00:00+00,4724,5152,1809
2019/09/24 04:00:00+00,4874,5536,1810
2019/09/25 04:00:00+00,5062,5653,1811
2019/09/26 04:00:00+00,4956,5505,1812
2019/09/27 04:00:00+00,4635,5034,1813
2019/09/28 04:00:00+00,2290,2560,1814
2019/09/29 04:00:00+00,2164,2260,1815
2019/09/30 04:00:00+00,4302,4632,1816
2019/10/01 04:00:00+00,4772,5298,1817
2019/10/02 04:00:00+00,4896,5487,1818
2019/10/03 04:00:00+00,4937,5625,1819
2019/10/04 04:00:00+00,4796,5182,1820
2019/10/05 04:00:00+00,2376,2617,1821
2019/10/06 04:00:00+00,2225,2356,1822
2019/10/07 04:00:00+00,4871,5258,1823
2019/10/08 04:00:00+00,4937,5591,1824
2019/10/09 04:00:00+00,5001,5379,1825
2019/10/10 04:00:00+00,4934,5522,1826
2019/10/11 04:00:00+00,4490,5014,1827
2019/10/12 04:00:00+00,2383,2508,1828
2019/10/13 04:00:00+00,2090,2254,1829
2019/10/14 04:00:00+00,2629,2791,1830
2019/10/15 04:00:00+00,4981,5639,1831
2019/10/16 04:00:00+00,5204,5667,1832
2019/10/17 04:00:00+00,4732,5214,1833
2019/10/18 04:00:00+00,4851,5211,1834
2019/10/19 04:00:00+00,2440,2635,1835
2019/10/20 04:00:00+00,2187,2299,1836
2019/10/21 04:00:00+00,4748,5080,1837
2019/10/22 04:00:00+00,5289,5711,1838
2019/10/23 04:00:00+00,5111,5602,1839
2019/10/24 04:00:00+00,4903,5611,1840
2019/10/25 04:00:00+00,4788,5140,1841
2019/10/26 04:00:00+00,2378,2651,1842
2019/10/27 04:00:00+00,1916,1990,1843
2019/10/28 04:00:00+00,4667,4998,1844
2019/10/29 04:00:00+00,5063,5521,1845
2019/10/30 04:00:00+00,5165,5694,1846
2019/10/31 04:00:00+00,4616,5215,1847
2019/11/01 04:00:00+00,4570,5022,1848
2019/11/02 04:00:00+00,2543,2763,1849
2019/11/03 04:00:00+00,2141,2318,1850
2018/11/19 05:00:00+00,4725,5550,1851
2018/11/20 05:00:00+00,4817,5835,1852
2018/11/21 05:00:00+00,4645,4998,1853
2018/11/22 05:00:00+00,2377,2663,1854
2018/11/23 05:00:00+00,2412,2478,1855
2018/11/24 05:00:00+00,2255,2345,1856
2018/11/25 05:00:00+00,1875,1947,1857
2018/11/26 05:00:00+00,4733,5313,1858
2018/11/27 05:00:00+00,4943,5699,1859
2018/11/28 05:00:00+00,5098,5703,1860
2018/11/29 05:00:00+00,5055,5832,1861
2018/11/30 05:00:00+00,4923,5482,1862
2018/12/01 05:00:00+00,2581,2720,1863
2018/12/02 05:00:00+00,2121,2221,1864
2018/12/03 05:00:00+00,4889,5458,1865
2018/12/04 05:00:00+00,4933,5859,1866
2018/12/05 05:00:00+00,5327,5901,1867
2018/12/06 05:00:00+00,5090,5787,1868
2018/12/07 05:00:00+00,4886,5356,1869
2018/12/08 05:00:00+00,2572,2743,1870
2018/12/09 05:00:00+00,2258,2411,1871
2018/12/10 05:00:00+00,4962,5495,1872
2018/12/11 05:00:00+00,5205,5925,1873
2018/12/12 05:00:00+00,5248,6054,1874
2018/12/13 05:00:00+00,5352,5951,1875
2018/12/14 05:00:00+00,4948,5585,1876
2018/12/15 05:00:00+00,2543,2767,1877
2018/12/16 05:00:00+00,2223,2328,1878
2018/12/17 05:00:00+00,4858,5371,1879
2018/12/18 05:00:00+00,5168,5816,1880
2018/12/19 05:00:00+00,5086,5786,1881
2018/12/20 05:00:00+00,5210,5795,1882
2018/12/21 05:00:00+00,4545,4938,1883
2018/12/22 05:00:00+00,2613,2743,1884
2018/12/23 05:00:00+00,2331,2501,1885
2018/12/24 05:00:00+00,3068,3146,1886
2018/12/25 05:00:00+00,1974,2057,1887
2018/12/26 05:00:00+00,3180,3253,1888
2018/12/27 05:00:00+00,4184,4339,1889
2018/12/28 05:00:00+00,3988,4223,1890
2018/12/29 05:00:00+00,2198,2295,1891
2018/12/30 05:00:00+00,2094,2172,1892
2018/12/31 05:00:00+00,3559,3700,1893
2019/01/01 05:00:00+00,1222,1253,1894
2019/01/02 05:00:00+00,4601,4950,1895
2019/01/03 05:00:00+00,4821,5410,1896
2019/01/04 05:00:00+00,4981,5269,1897
2019/01/05 05:00:00+00,2325,2445,1898
2019/01/06 05:00:00+00,2147,2248,1899
2019/01/07 05:00:00+00,4662,5089,1900
2019/07/27 04:00:00+00,2249,2542,1901
2019/07/28 04:00:00+00,1941,2095,1902
2019/07/29 04:00:00+00,4333,4602,1903
2019/07/30 04:00:00+00,4683,5057,1904
2019/07/31 04:00:00+00,4439,4909,1905
2019/08/01 04:00:00+00,4662,5175,1906
2019/08/02 04:00:00+00,4447,4938,1907
2019/08/03 04:00:00+00,2409,2568,1908
2019/08/04 04:00:00+00,2110,2269,1909
2019/08/05 04:00:00+00,4538,4872,1910
2019/08/06 04:00:00+00,4821,5132,1911
2019/08/07 04:00:00+00,4837,5300,1912
2019/08/08 04:00:00+00,4719,5252,1913
2019/08/09 04:00:00+00,4498,4878,1914
2019/08/10 04:00:00+00,2307,2519,1915
2019/08/11 04:00:00+00,2087,2274,1916
2019/08/12 04:00:00+00,4536,4770,1917
2019/08/13 04:00:00+00,4859,5129,1918
2019/08/14 04:00:00+00,5018,5392,1919
2019/08/15 04:00:00+00,4856,5384,1920
2019/08/16 04:00:00+00,4423,4780,1921
2019/08/17 04:00:00+00,2353,2515,1922
2019/08/18 04:00:00+00,1973,2126,1923
2019/08/19 04:00:00+00,4366,4573,1924
2019/08/20 04:00:00+00,4756,5136,1925
2019/08/21 04:00:00+00,4607,5089,1926
2019/08/22 04:00:00+00,4719,5155,1927
2019/08/23 04:00:00+00,4304,4714,1928
2019/08/24 04:00:00+00,2248,2432,1929
2019/08/25 04:00:00+00,2017,2093,1930
2019/08/26 04:00:00+00,4332,4617,1931
2019/08/27 04:00:00+00,4808,5161,1932
2019/08/28 04:00:00+00,4618,5032,1933
2019/08/29 04:00:00+00,4611,5057,1934
2019/08/30 04:00:00+00,4316,4691,1935
2019/08/31 04:00:00+00,2220,2384,1936
2019/09/01 04:00:00+00,2009,2161,1937
2019/09/02 04:00:00+00,1671,1714,1938
2019/09/03 04:00:00+00,4740,5242,1939
2019/09/04 04:00:00+00,4855,5454,1940
2019/09/05 04:00:00+00,4599,5543,1941
2019/09/06 04:00:00+00,4540,4977,1942
2019/09/07 04:00:00+00,2087,2234,1943
2019/09/08 04:00:00+00,2195,2358,1944
2019/09/09 04:00:00+00,4510,5084,1945
2019/09/10 04:00:00+00,4939,5646,1946
2019/09/11 04:00:00+00,5009,5619,1947
2019/09/12 04:00:00+00,4656,5422,1948
2019/09/13 04:00:00+00,4725,5311,1949
2019/09/14 04:00:00+00,2429,2623,1950
2019/11/04 05:00:00+00,4827,5279,1951
2019/11/05 05:00:00+00,5066,5751,1952
2019/11/06 05:00:00+00,5225,5817,1953
2019/11/07 05:00:00+00,5136,5756,1954
2019/11/08 05:00:00+00,4897,5285,1955
2019/11/09 05:00:00+00,2371,2529,1956
2019/11/10 05:00:00+00,2243,2352,1957
2019/11/11 05:00:00+00,3780,3933,1958
2019/11/12 05:00:00+00,5147,5556,1959
2019/11/13 05:00:00+00,5002,5454,1960
2019/11/14 05:00:00+00,5133,5658,1961
2019/11/15 05:00:00+00,5012,5442,1962
2019/11/16 05:00:00+00,2409,2576,1963
2019/11/17 05:00:00+00,2254,2353,1964
2019/11/18 05:00:00+00,4708,5220,1965
2019/11/19 05:00:00+00,4890,5506,1966
2019/11/20 05:00:00+00,4985,5763,1967
2019/11/21 05:00:00+00,4943,5778,1968
2019/11/22 05:00:00+00,4769,5258,1969
2019/11/23 05:00:00+00,2416,2623,1970
2019/11/24 05:00:00+00,2095,2190,1971
2019/11/25 05:00:00+00,4830,5283,1972
2019/11/26 05:00:00+00,4926,5630,1973
2019/11/27 05:00:00+00,4320,4571,1974
2019/11/28 05:00:00+00,2468,2574,1975
2019/11/29 05:00:00+00,2348,2421,1976
2019/11/30 05:00:00+00,2238,2323,1977
2019/12/01 05:00:00+00,1794,1847,1978
2019/12/02 05:00:00+00,3708,3911,1979
2019/12/03 05:00:00+00,2824,3029,1980
2019/12/04 05:00:00+00,4407,5509,1981
2019/12/05 05:00:00+00,4909,5872,1982
2019/12/06 05:00:00+00,4823,5398,1983
2019/12/07 05:00:00+00,2418,2681,1984
2019/12/08 05:00:00+00,2313,2484,1985
2019/12/09 05:00:00+00,4714,5286,1986
2019/12/10 05:00:00+00,5030,5886,1987
2019/12/11 05:00:00+00,4640,5248,1988
2019/12/12 05:00:00+00,4666,5764,1989
2019/12/13 05:00:00+00,4706,5373,1990
2019/12/14 05:00:00+00,2307,2501,1991
2019/12/15 05:00:00+00,2261,2389,1992
2019/12/16 05:00:00+00,4939,5313,1993
2019/12/17 05:00:00+00,4209,4546,1994
2019/12/18 05:00:00+00,4943,5637,1995
2019/12/19 05:00:00+00,4769,5643,1996
2019/12/20 05:00:00+00,4563,5118,1997
2019/12/21 05:00:00+00,2408,2581,1998
2019/12/22 05:00:00+00,2344,2501,1999
2019/12/23 05:00:00+00,4227,4561,2000
2020/04/02 04:00:00+00,1018,1038,2001
2020/04/03 04:00:00+00,1043,1067,2002
2020/04/04 04:00:00+00,777,804,2003
2020/04/05 04:00:00+00,388,397,2004
2020/04/06 04:00:00+00,981,999,2005
2020/04/07 04:00:00+00,1004,1026,2006
2020/04/08 04:00:00+00,944,972,2007
2020/04/09 04:00:00+00,865,890,2008
2020/02/12 05:00:00+00,5441,5811,2009
2020/04/10 04:00:00+00,948,973,2010
2020/04/11 04:00:00+00,690,701,2011
2020/04/12 04:00:00+00,282,287,2012
2020/04/13 04:00:00+00,786,799,2013
2020/04/14 04:00:00+00,899,920,2014
2020/04/15 04:00:00+00,882,897,2015
2020/04/16 04:00:00+00,895,924,2016
2020/04/17 04:00:00+00,900,931,2017
2020/04/18 04:00:00+00,561,583,2018
2020/02/13 05:00:00+00,5039,5539,2019
2020/04/19 04:00:00+00,367,371,2020
2020/02/14 05:00:00+00,4782,5140,2021
2020/04/20 04:00:00+00,746,768,2022
2020/02/15 05:00:00+00,2157,2292,2023
2020/04/21 04:00:00+00,855,872,2024
2020/02/16 05:00:00+00,2044,2143,2025
2020/04/22 04:00:00+00,867,879,2026
2020/02/17 05:00:00+00,2091,2174,2027
2020/04/23 04:00:00+00,923,940,2028
2020/02/18 05:00:00+00,4919,5128,2029
2020/04/24 04:00:00+00,839,852,2030
2020/02/19 05:00:00+00,5119,5339,2031
2020/04/25 04:00:00+00,684,700,2032
2020/02/20 05:00:00+00,4959,5247,2033
2020/04/26 04:00:00+00,284,288,2034
2020/02/21 05:00:00+00,4654,4846,2035
2020/04/27 04:00:00+00,743,759,2036
2020/02/22 05:00:00+00,2358,2498,2037
2020/04/28 04:00:00+00,932,953,2038
2020/02/23 05:00:00+00,2167,2285,2039
2020/04/29 04:00:00+00,934,953,2040
2020/02/24 05:00:00+00,4888,5213,2041
2020/04/30 04:00:00+00,920,943,2042
2020/02/25 05:00:00+00,5122,5501,2043
2020/05/01 04:00:00+00,1156,1188,2044
2020/02/26 05:00:00+00,5144,5455,2045
2020/05/02 04:00:00+00,845,863,2046
2020/02/27 05:00:00+00,4971,5400,2047
2020/05/03 04:00:00+00,463,469,2048
2020/02/28 05:00:00+00,4807,5069,2049
2020/05/04 04:00:00+00,1073,1090,2050
2020/02/29 05:00:00+00,2346,2467,2051
2020/05/05 04:00:00+00,1109,1127,2052
2020/03/01 05:00:00+00,2072,2152,2053
2020/05/06 04:00:00+00,1067,1084,2054
2020/03/02 05:00:00+00,4681,4942,2055
2020/05/07 04:00:00+00,1086,1106,2056
2020/03/03 05:00:00+00,5115,5494,2057
2020/05/08 04:00:00+00,1186,1208,2058
2020/03/04 05:00:00+00,5137,5495,2059
2020/05/09 04:00:00+00,759,785,2060
2020/03/05 05:00:00+00,5180,5601,2061
2020/05/10 04:00:00+00,466,472,2062
2020/05/22 04:00:00+00,1292,1313,2063
2020/03/06 05:00:00+00,4697,4954,2064
2020/05/11 04:00:00+00,1039,1063,2065
2020/05/23 04:00:00+00,852,858,2066
2020/03/07 05:00:00+00,2295,2389,2067
2020/05/12 04:00:00+00,1132,1156,2068
2020/05/24 04:00:00+00,495,498,2069
2020/07/11 04:00:00+00,1338,1376,2070
2020/03/08 05:00:00+00,2021,2087,2071
2020/05/13 04:00:00+00,1136,1151,2072
2020/05/25 04:00:00+00,814,838,2073
2020/05/26 04:00:00+00,1277,1303,2074
2020/05/27 04:00:00+00,1378,1403,2075
2020/05/28 04:00:00+00,1402,1430,2076
2020/05/29 04:00:00+00,1452,1486,2077
2020/05/30 04:00:00+00,948,959,2078
2020/05/31 04:00:00+00,588,594,2079
2020/06/01 04:00:00+00,1351,1379,2080
2020/06/02 04:00:00+00,1484,1518,2081
2020/06/03 04:00:00+00,1510,1539,2082
2020/06/04 04:00:00+00,1616,1642,2083
2020/06/05 04:00:00+00,1528,1578,2084
2020/06/06 04:00:00+00,966,1001,2085
2020/06/07 04:00:00+00,674,680,2086
2020/06/08 04:00:00+00,1541,1580,2087
2020/06/09 04:00:00+00,1538,1591,2088
2020/06/10 04:00:00+00,1655,1671,2089
2020/06/11 04:00:00+00,1543,1578,2090
2020/06/12 04:00:00+00,1691,1741,2091
2020/06/13 04:00:00+00,1188,1235,2092
2020/06/14 04:00:00+00,697,707,2093
2020/06/15 04:00:00+00,1630,1664,2094
2020/06/16 04:00:00+00,1766,1798,2095
2020/06/17 04:00:00+00,1899,1940,2096
2020/06/18 04:00:00+00,1836,1867,2097
2020/06/19 04:00:00+00,1913,1965,2098
2020/06/20 04:00:00+00,1228,1266,2099
2020/06/21 04:00:00+00,797,804,2100
2020/06/22 04:00:00+00,1740,1761,2101
2020/06/23 04:00:00+00,1859,1897,2102
2020/06/24 04:00:00+00,1864,1894,2103
2020/06/25 04:00:00+00,1988,2040,2104
2020/06/26 04:00:00+00,1955,2039,2105
2020/06/27 04:00:00+00,1240,1277,2106
2020/06/28 04:00:00+00,778,798,2107
2020/06/29 04:00:00+00,1716,1831,2108
2020/06/30 04:00:00+00,1825,1894,2109
2020/07/01 04:00:00+00,2180,2214,2110
2020/07/02 04:00:00+00,2097,2137,2111
2020/07/03 04:00:00+00,1620,1638,2112
2020/07/04 04:00:00+00,1122,1152,2113
2020/07/05 04:00:00+00,880,888,2114
2020/07/06 04:00:00+00,1855,1882,2115
2020/07/07 04:00:00+00,2196,2237,2116
2020/07/08 04:00:00+00,2302,2353,2117
2020/07/09 04:00:00+00,2293,2333,2118
2020/07/10 04:00:00+00,2205,2265,2119
2020/10/19 04:00:00+00,2149,2307,2120
2019/12/24 05:00:00+00,3429,3561,2121
2020/12/08 05:00:00+00,2309,2455,2122
2020/07/12 04:00:00+00,1017,1031,2123
2020/05/14 04:00:00+00,1180,1197,2124
2020/03/09 04:00:00+00,4732,4938,2125
2020/07/13 04:00:00+00,1138,1556,2126
2020/12/09 05:00:00+00,2306,2428,2127
2019/12/25 05:00:00+00,1808,1888,2128
2020/10/20 04:00:00+00,2270,2422,2129
2020/05/15 04:00:00+00,1167,1190,2130
2020/03/10 04:00:00+00,5004,5313,2131
2020/07/14 04:00:00+00,1678,1885,2132
2020/12/10 05:00:00+00,2244,2376,2133
2019/12/26 05:00:00+00,2802,2873,2134
2020/10/21 04:00:00+00,2320,2495,2135
2020/05/16 04:00:00+00,910,916,2136
2020/03/11 04:00:00+00,4892,5126,2137
2020/07/15 04:00:00+00,1681,1944,2138
2020/12/11 05:00:00+00,2194,2357,2139
2019/12/27 05:00:00+00,3611,3714,2140
2020/10/22 04:00:00+00,2265,2462,2141
2020/05/17 04:00:00+00,421,430,2142
2020/03/12 04:00:00+00,4492,4644,2143
2020/07/16 04:00:00+00,1698,1972,2144
2020/12/12 05:00:00+00,1167,1224,2145
2019/12/28 05:00:00+00,2141,2239,2146
2020/10/23 04:00:00+00,2167,2371,2147
2020/05/18 04:00:00+00,1103,1119,2148
2020/03/13 04:00:00+00,3548,3640,2149
2020/07/17 04:00:00+00,1577,1892,2150
2020/12/13 05:00:00+00,805,827,2151
2019/12/29 05:00:00+00,2097,2222,2152
2020/10/24 04:00:00+00,1169,1247,2153
2020/05/19 04:00:00+00,1212,1237,2154
2020/03/14 04:00:00+00,1628,1708,2155
2020/07/18 04:00:00+00,993,1258,2156
2020/12/14 05:00:00+00,2060,2186,2157
2019/12/30 05:00:00+00,3700,3847,2158
2020/10/25 04:00:00+00,827,856,2159
2020/05/20 04:00:00+00,1261,1281,2160
2020/03/15 04:00:00+00,949,978,2161
2020/07/19 04:00:00+00,725,805,2162
2020/12/15 05:00:00+00,2312,2504,2163
2019/12/31 05:00:00+00,3867,4004,2164
2020/10/26 04:00:00+00,2123,2283,2165
2020/05/21 04:00:00+00,1180,1201,2166
2020/03/16 04:00:00+00,2170,2230,2167
2020/07/20 04:00:00+00,1778,1810,2168
2020/12/16 05:00:00+00,2222,2358,2169
2020/01/01 05:00:00+00,1101,1118,2170
2020/10/27 04:00:00+00,2293,2435,2171
2020/03/17 04:00:00+00,1606,1649,2172
2020/07/21 04:00:00+00,2117,2165,2173
2020/12/17 05:00:00+00,548,610,2174
2020/01/02 05:00:00+00,4496,4706,2175
2020/10/28 04:00:00+00,2280,2450,2176
2020/03/18 04:00:00+00,1511,1551,2177
2020/07/22 04:00:00+00,2147,2223,2178
2020/12/18 05:00:00+00,1659,1840,2179
2020/01/03 05:00:00+00,4482,4719,2180
2020/10/29 04:00:00+00,2208,2360,2181
2020/03/19 04:00:00+00,1506,1555,2182
2020/07/23 04:00:00+00,2111,2177,2183
2020/12/19 05:00:00+00,1159,1279,2184
2020/01/04 05:00:00+00,2368,2478,2185
2020/10/30 04:00:00+00,2000,2135,2186
2020/03/20 04:00:00+00,1399,1420,2187
2020/07/24 04:00:00+00,2232,2342,2188
2020/12/20 05:00:00+00,771,823,2189
2020/01/05 05:00:00+00,2063,2140,2190
2020/10/31 04:00:00+00,1157,1229,2191
2020/03/21 04:00:00+00,921,951,2192
2020/07/25 04:00:00+00,1387,1470,2193
2020/12/21 05:00:00+00,1980,2132,2194
2020/01/06 05:00:00+00,4801,5058,2195
2020/11/01 04:00:00+00,759,782,2196
2020/03/22 04:00:00+00,459,464,2197
2020/07/26 04:00:00+00,860,874,2198
2020/12/22 05:00:00+00,2280,2421,2199
2020/01/07 05:00:00+00,5183,5551,2200
2020/11/02 05:00:00+00,2074,2194,2201
2020/03/23 04:00:00+00,1135,1154,2202
2020/07/27 04:00:00+00,1895,1963,2203
2020/12/23 05:00:00+00,2079,2289,2204
2020/01/08 05:00:00+00,5222,5563,2205
2020/11/03 05:00:00+00,2232,2386,2206
2020/03/24 04:00:00+00,1081,1101,2207
2020/07/28 04:00:00+00,2110,2160,2208
2020/12/24 05:00:00+00,1594,1704,2209
2020/01/09 05:00:00+00,5032,5369,2210
2020/11/04 05:00:00+00,2265,2447,2211
2020/03/25 04:00:00+00,1014,1026,2212
2020/07/29 04:00:00+00,2228,2298,2213
2020/12/25 05:00:00+00,583,596,2214
2020/01/10 05:00:00+00,4751,5021,2215
2020/11/05 05:00:00+00,2417,2580,2216
2020/03/26 04:00:00+00,1080,1098,2217
2020/07/30 04:00:00+00,2229,2285,2218
2020/12/26 05:00:00+00,864,899,2219
2020/01/11 05:00:00+00,2425,2562,2220
2020/11/06 05:00:00+00,2258,2428,2221
2020/03/27 04:00:00+00,1039,1058,2222
2020/07/31 04:00:00+00,2292,2435,2223
2020/12/27 05:00:00+00,822,853,2224
2020/01/12 05:00:00+00,2058,2120,2225
2020/11/07 05:00:00+00,1303,1434,2226
2020/03/28 04:00:00+00,717,732,2227
2020/08/01 04:00:00+00,1322,1412,2228
2020/12/28 05:00:00+00,1609,1684,2229
2020/01/13 05:00:00+00,4908,5165,2230
2020/11/08 05:00:00+00,815,847,2231
2020/03/29 04:00:00+00,286,291,2232
2020/08/02 04:00:00+00,908,934,2233
2020/12/29 05:00:00+00,1943,2003,2234
2020/01/14 05:00:00+00,5218,5483,2235
2020/11/09 05:00:00+00,2235,2356,2236
2020/03/30 04:00:00+00,901,915,2237
2020/08/03 04:00:00+00,2158,2241,2238
2020/12/30 05:00:00+00,1868,1938,2239
2020/01/15 05:00:00+00,5405,5673,2240
2020/11/10 05:00:00+00,2439,2636,2241
2020/03/31 04:00:00+00,991,1011,2242
2020/08/04 04:00:00+00,2219,2265,2243
2020/12/31 05:00:00+00,1827,1901,2244
2020/01/16 05:00:00+00,4903,5389,2245
2020/11/11 05:00:00+00,1810,2095,2246
2020/04/01 04:00:00+00,1061,1079,2247
2020/08/05 04:00:00+00,2171,2251,2248
2021/01/01 05:00:00+00,571,588,2249
2020/01/17 05:00:00+00,4648,5024,2250
2020/11/12 05:00:00+00,2300,2443,2251
2020/08/06 04:00:00+00,2365,2427,2252
2021/01/02 05:00:00+00,1011,1044,2253
2020/01/18 05:00:00+00,2084,2163,2254
2020/11/13 05:00:00+00,2089,2335,2255
2020/08/07 04:00:00+00,2167,2295,2256
2021/01/03 05:00:00+00,859,887,2257
2020/01/19 05:00:00+00,1666,1720,2258
2020/11/14 05:00:00+00,1324,1387,2259
2020/08/08 04:00:00+00,1286,1405,2260
2021/01/04 05:00:00+00,1923,2009,2261
2021/01/05 05:00:00+00,2159,2281,2262
2021/01/06 05:00:00+00,2203,2286,2263
2021/01/07 05:00:00+00,2181,2302,2264
2021/01/08 05:00:00+00,2007,2125,2265
2021/01/09 05:00:00+00,1152,1203,2266
2021/01/10 05:00:00+00,715,732,2267
2021/01/11 05:00:00+00,2056,2159,2268
2021/01/12 05:00:00+00,2194,2318,2269
2021/01/13 05:00:00+00,1750,2009,2270
2021/01/14 05:00:00+00,2075,2251,2271
2021/01/15 05:00:00+00,2098,2205,2272
2021/01/16 05:00:00+00,927,1009,2273
2021/01/17 05:00:00+00,697,714,2274
2021/01/18 05:00:00+00,1074,1165,2275
2021/01/19 05:00:00+00,2245,2332,2276
2021/01/20 05:00:00+00,1996,2070,2277
2021/01/21 05:00:00+00,2110,2180,2278
2021/01/22 05:00:00+00,2066,2169,2279
2021/01/23 05:00:00+00,1032,1070,2280
2021/01/24 05:00:00+00,641,655,2281
2021/01/25 05:00:00+00,1971,2073,2282
2021/01/26 05:00:00+00,2130,2284,2283
2020/11/15 05:00:00+00,784,808,2284
2020/08/09 04:00:00+00,921,933,2285
2020/11/16 05:00:00+00,2159,2288,2286
2020/01/20 05:00:00+00,2348,2474,2287
2020/08/10 04:00:00+00,2180,2241,2288
2020/11/17 05:00:00+00,2406,2572,2289
2020/01/21 05:00:00+00,5023,5419,2290
2020/08/11 04:00:00+00,2110,2285,2291
2020/11/18 05:00:00+00,2320,2465,2292
2020/01/22 05:00:00+00,5118,5539,2293
2020/08/12 04:00:00+00,2157,2239,2294
2020/11/19 05:00:00+00,2357,2506,2295
2020/01/23 05:00:00+00,5197,5665,2296
2020/08/13 04:00:00+00,2187,2282,2297
2020/11/20 05:00:00+00,2316,2506,2298
2020/01/24 05:00:00+00,4837,5185,2299
2020/08/14 04:00:00+00,2320,2457,2300
2020/11/21 05:00:00+00,1159,1229,2301
2020/01/25 05:00:00+00,2270,2382,2302
2020/08/15 04:00:00+00,727,987,2303
2020/11/22 05:00:00+00,980,1012,2304
2020/01/26 05:00:00+00,2014,2080,2305
2020/08/16 04:00:00+00,478,564,2306
2020/11/23 05:00:00+00,2078,2219,2307
2020/01/27 05:00:00+00,4825,5099,2308
2020/08/17 04:00:00+00,1382,1709,2309
2020/11/24 05:00:00+00,2197,2395,2310
2020/01/28 05:00:00+00,5103,5421,2311
2020/08/18 04:00:00+00,1654,1908,2312
2020/11/25 05:00:00+00,2102,2233,2313
2020/01/29 05:00:00+00,5170,5458,2314
2020/08/19 04:00:00+00,1655,1939,2315
2020/11/26 05:00:00+00,735,767,2316
2020/01/30 05:00:00+00,5093,5415,2317
2020/08/20 04:00:00+00,1598,1848,2318
2020/11/27 05:00:00+00,1252,1334,2319
2020/01/31 05:00:00+00,4766,5168,2320
2020/08/21 04:00:00+00,1614,1910,2321
2020/11/28 05:00:00+00,1053,1113,2322
2020/02/01 05:00:00+00,2223,2318,2323
2020/08/22 04:00:00+00,1070,1180,2324
2020/11/29 05:00:00+00,746,773,2325
2020/02/02 05:00:00+00,2187,2262,2326
2020/08/23 04:00:00+00,724,795,2327
2020/11/30 05:00:00+00,1911,2018,2328
2020/02/03 05:00:00+00,4930,5157,2329
2020/08/24 04:00:00+00,1657,1882,2330
2020/12/01 05:00:00+00,2228,2358,2331
2020/02/04 05:00:00+00,5255,5660,2332
2020/08/25 04:00:00+00,1721,2011,2333
2020/12/02 05:00:00+00,2245,2392,2334
2020/02/05 05:00:00+00,5264,5598,2335
2020/08/26 04:00:00+00,1832,2177,2336
2020/12/03 05:00:00+00,2363,2527,2337
2020/02/06 05:00:00+00,4643,5021,2338
2020/08/27 04:00:00+00,1722,1943,2339
2020/12/04 05:00:00+00,2248,2403,2340
2020/02/07 05:00:00+00,4590,4947,2341
2020/08/28 04:00:00+00,1873,2167,2342
2020/12/05 05:00:00+00,1035,1089,2343
2020/02/08 05:00:00+00,2434,2553,2344
2020/08/29 04:00:00+00,990,1129,2345
2020/12/06 05:00:00+00,699,718,2346
2020/02/09 05:00:00+00,2103,2178,2347
2020/12/07 05:00:00+00,2094,2236,2348
2020/02/10 05:00:00+00,4915,5218,2349
2020/02/11 05:00:00+00,5261,5594,2350
2020/08/30 04:00:00+00,695,748,2351
2020/08/31 04:00:00+00,1728,2043,2352
2020/09/01 04:00:00+00,1970,2217,2353
2020/09/02 04:00:00+00,1987,2272,2354
2020/09/03 04:00:00+00,2047,2295,2355
2020/09/04 04:00:00+00,1991,2260,2356
2020/09/05 04:00:00+00,1222,1370,2357
2020/09/06 04:00:00+00,791,844,2358
2020/09/07 04:00:00+00,948,993,2359
2020/09/08 04:00:00+00,2046,2231,2360
2020/09/09 04:00:00+00,2138,2312,2361
2020/09/10 04:00:00+00,2095,2287,2362
2020/09/11 04:00:00+00,2088,2300,2363
2020/09/12 04:00:00+00,1231,1372,2364
2020/09/13 04:00:00+00,721,761,2365
2020/09/14 04:00:00+00,1969,2166,2366
2020/09/15 04:00:00+00,2082,2279,2367
2020/09/16 04:00:00+00,2307,2504,2368
2020/09/17 04:00:00+00,2258,2461,2369
2020/09/18 04:00:00+00,2023,2272,2370
2020/09/19 04:00:00+00,1173,1263,2371
2020/09/20 04:00:00+00,742,767,2372
2020/09/21 04:00:00+00,2014,2153,2373
2020/09/22 04:00:00+00,2157,2284,2374
2020/09/23 04:00:00+00,2301,2497,2375
2020/09/24 04:00:00+00,2251,2450,2376
